Ano;Mes;Dia;Hora;Min;Temperatura
2017;5;14;19;0;24,525
2017;5;14;20;0;23,438
2017;5;14;21;0;23,228
2017;5;14;22;0;22,877
2017;5;14;23;0;21,678
2017;5;15;0;0;21,66
2017;5;15;1;0;21,444
2017;5;15;2;0;21,245
2017;5;15;3;0;21,538
2017;5;15;4;0;21,275
2017;5;15;5;0;21,196
2017;5;15;6;0;20,952
2017;5;15;7;0;21,314
2017;5;15;8;0;22,624
2017;5;15;9;0;23,776
2017;5;15;10;0;24,553
2017;5;15;11;0;25,556
2017;5;15;12;0;26,311
2017;5;15;13;0;26,177
2017;5;15;14;0;26,967
2017;5;15;15;0;26,23
2017;5;15;16;0;25,363
2017;5;15;17;0;24,416
2017;5;15;18;0;23,857
2017;5;15;19;0;23,284
2017;5;15;20;0;22,858
2017;5;15;21;0;22,03
2017;5;15;22;0;21,884
2017;5;15;23;0;22,094
2017;5;16;0;0;21,653
2017;5;16;1;0;21,422
2017;5;16;2;0;21,212
2017;5;16;3;0;20,672
2017;5;16;4;0;20,691
2017;5;16;5;0;20,573
2017;5;16;6;0;20,244
2017;5;16;7;0;20,342
2017;5;16;8;0;21,726
2017;5;16;9;0;22,711
2017;5;16;10;0;23,943
2017;5;16;11;0;24,796
2017;5;16;12;0;25,342
2017;5;16;13;0;25,328
2017;5;16;14;0;25,989
2017;5;16;15;0;25,496
2017;5;16;16;0;25,067
2017;5;16;17;0;23,968
2017;5;16;18;0;23,634
2017;5;16;19;0;22,415
2017;5;16;20;0;22,416
2017;5;16;21;0;21,271
2017;5;16;22;0;20,943
2017;5;16;23;0;20,935
2017;5;17;0;0;20,368
2017;5;17;1;0;19,827
2017;5;17;2;0;19,611
2017;5;17;3;0;19,17
2017;5;17;4;0;19,086
2017;5;17;5;0;18,534
2017;5;17;6;0;19,153
2017;5;17;7;0;19,133
2017;5;17;8;0;20,126
2017;5;17;9;0;21,791
2017;5;17;10;0;23,258
2017;5;17;11;0;24,41
2017;5;17;12;0;25,061
2017;5;17;13;0;25,49
2017;5;17;14;0;25,702
2017;5;17;15;0;25,7
2017;5;17;16;0;25,337
2017;5;17;17;0;24,382
2017;5;17;18;0;23,184
2017;5;17;19;0;22,528
2017;5;17;20;0;21,737
2017;5;17;21;0;21,415
2017;5;17;22;0;21,199
2017;5;17;23;0;20,627
2017;5;18;0;0;20,517
2017;5;18;1;0;20,186
2017;5;18;2;0;19,632
2017;5;18;3;0;19,185
2017;5;18;4;0;18,975
2017;5;18;5;0;19,088
2017;5;18;6;0;19,086
2017;5;18;7;0;18,755
2017;5;18;8;0;19,756
2017;5;18;9;0;21,123
2017;5;18;10;0;22,817
2017;5;18;11;0;23,404
2017;5;18;12;0;24,042
2017;5;18;13;0;25,291
2017;5;18;14;0;24,902
2017;5;18;15;0;24,771
2017;5;18;16;0;23,502
2017;5;18;17;0;22,042
2017;5;18;18;0;21,174
2017;5;18;19;0;21,174
2017;5;18;20;0;20,956
2017;5;18;21;0;20,409
2017;5;18;22;0;20,409
2017;5;18;23;0;20,179
2017;5;19;0;0;19,719
2017;5;19;1;0;19,829
2017;5;19;2;0;19,48
2017;5;19;3;0;19,842
2017;5;19;4;0;19,514
2017;5;19;5;0;18,941
2017;5;19;6;0;18,71
2017;5;19;7;0;18,92
2017;5;19;8;0;19,236
2017;5;19;9;0;20,158
2017;5;19;10;0;21,262
2017;5;19;11;0;22,493
2017;5;19;12;0;22,784
2017;5;19;13;0;23,163
2017;5;19;14;0;22,907
2017;5;19;15;0;22,959
2017;5;19;16;0;22,499
2017;5;19;17;0;20,811
2017;5;19;18;0;20,595
2017;5;19;19;0;19,905
2017;5;19;20;0;19,787
2017;5;19;21;0;19,689
2017;5;19;22;0;19,327
2017;5;19;23;0;19,209
2017;5;20;0;0;19,229
2017;5;20;1;0;18,88
2017;5;20;2;0;18,88
2017;5;20;3;0;18,875
2017;5;20;4;0;19,091
2017;5;20;5;0;18,875
2017;5;20;6;0;18,993
2017;5;20;7;0;19,301
2017;5;20;8;0;20,012
2017;5;20;9;0;20,441
2017;5;20;10;0;21,212
2017;5;20;11;0;22,192
2017;5;20;12;0;22,738
2017;5;20;13;0;23,218
2017;5;20;14;0;23,877
2017;5;20;15;0;23,515
2017;5;20;16;0;23,297
2017;5;20;17;0;22,745
2017;5;20;18;0;22,647
2017;5;20;19;0;21,864
2017;5;20;20;0;21,654
2017;5;20;21;0;21,41
2017;5;20;22;0;21,2
2017;5;20;23;0;20,969
2017;5;21;0;0;20,753
2017;5;21;1;0;20,851
2017;5;21;2;0;20,851
2017;5;21;3;0;20,751
2017;5;21;4;0;20,851
2017;5;21;5;0;20,541
2017;5;21;6;0;20,423
2017;5;21;7;0;20,423
2017;5;21;8;0;20,751
2017;5;21;9;0;21,994
2017;5;21;10;0;22,861
2017;5;21;11;0;23,471
2017;5;21;12;0;24,451
2017;5;21;13;0;24,892
2017;5;21;14;0;24,464
2017;5;21;15;0;24,254
2017;5;21;16;0;24,025
2017;5;21;17;0;23,599
2017;5;21;18;0;23,06
2017;5;21;19;0;22,97
2017;5;21;20;0;22,188
2017;5;21;21;0;21,629
2017;5;21;22;0;20,993
2017;5;21;23;0;21,014
2017;5;22;0;0;20,875
2017;5;22;1;0;20,89
2017;5;22;2;0;20,659
2017;5;22;3;0;20,449
2017;5;22;4;0;20,002
2017;5;22;5;0;20,1
2017;5;22;6;0;20,233
2017;5;22;7;0;20,441
2017;5;22;8;0;21,448
2017;5;22;9;0;22,293
2017;5;22;10;0;23,714
2017;5;22;11;0;24,686
2017;5;22;12;0;24,278
2017;5;22;13;0;25,046
2017;5;22;14;0;25,396
2017;5;22;15;0;24,918
2017;5;22;16;0;24,626
2017;5;22;17;0;23,981
2017;5;22;18;0;23,337
2017;5;22;19;0;22,581
2017;5;22;20;0;21,942
2017;5;22;21;0;21,614
2017;5;22;22;0;21,398
2017;5;22;23;0;21,088
2017;5;23;0;0;20,744
2017;5;23;1;0;20,416
2017;5;23;2;0;19,744
2017;5;23;3;0;19,531
2017;5;23;4;0;19,203
2017;5;23;5;0;19,02
2017;5;23;6;0;18,822
2017;5;23;7;0;19,374
2017;5;23;8;0;20,25
2017;5;23;9;0;21,467
2017;5;23;10;0;23,227
2017;5;23;11;0;24,317
2017;5;23;12;0;25,056
2017;5;23;13;0;25,925
2017;5;23;14;0;26,431
2017;5;23;15;0;26,318
2017;5;23;16;0;25,724
2017;5;23;17;0;24,771
2017;5;23;18;0;23,817
2017;5;23;19;0;23,173
2017;5;23;20;0;22,206
2017;5;23;21;0;21,752
2017;5;23;22;0;21,082
2017;5;23;23;0;20,633
2017;5;24;0;0;19,994
2017;5;24;1;0;19,776
2017;5;24;2;0;19,566
2017;5;24;3;0;19,224
2017;5;24;4;0;18,973
2017;5;24;5;0;18,896
2017;5;24;6;0;18,665
2017;5;24;7;0;18,663
2017;5;24;8;0;19,669
2017;5;24;9;0;21,362
2017;5;24;10;0;22,691
2017;5;24;11;0;23,756
2017;5;24;12;0;25,067
2017;5;24;13;0;26,057
2017;5;24;14;0;26,48
2017;5;24;15;0;26,234
2017;5;24;16;0;25,92
2017;5;24;17;0;25,281
2017;5;24;18;0;24,326
2017;5;24;19;0;22,8
2017;5;24;20;0;22,49
2017;5;24;21;0;21,702
2017;5;24;22;0;21,371
2017;5;24;23;0;21,043
2017;5;25;0;0;20,504
2017;5;25;1;0;20,53
2017;5;25;2;0;19,845
2017;5;25;3;0;19,945
2017;5;25;4;0;19,437
2017;5;25;5;0;19,648
2017;5;25;6;0;19,53
2017;5;25;7;0;19,397
2017;5;25;8;0;20,945
2017;5;25;9;0;22,373
2017;5;25;10;0;23,9
2017;5;25;11;0;25,072
2017;5;25;12;0;26,606
2017;5;25;13;0;27,972
2017;5;25;14;0;28,154
2017;5;25;15;0;28,167
2017;5;25;16;0;27,253
2017;5;25;17;0;26,251
2017;5;25;18;0;25,199
2017;5;25;19;0;24,08
2017;5;25;20;0;23,079
2017;5;25;21;0;22,21
2017;5;25;22;0;21,407
2017;5;25;23;0;20,881
2017;5;26;0;0;20,44
2017;5;26;1;0;19,88
2017;5;26;2;0;20,124
2017;5;26;3;0;19,321
2017;5;26;4;0;19,367
2017;5;26;5;0;19,039
2017;5;26;6;0;18,597
2017;5;26;7;0;19,037
2017;5;26;8;0;20,828
2017;5;26;9;0;22,377
2017;5;26;10;0;24,51
2017;5;26;11;0;26,262
2017;5;26;12;0;27,152
2017;5;26;13;0;28,053
2017;5;26;14;0;28,481
2017;5;26;15;0;28,117
2017;5;26;16;0;27,875
2017;5;26;17;0;26,545
2017;5;26;18;0;25,234
2017;5;26;19;0;23,931
2017;5;26;20;0;22,489
2017;5;26;21;0;22,273
2017;5;26;22;0;21,368
2017;5;26;23;0;21,388
2017;5;27;0;0;20,631
2017;5;27;1;0;19,974
2017;5;27;2;0;19,764
2017;5;27;3;0;19,672
2017;5;27;4;0;19,107
2017;5;27;5;0;18,889
2017;5;27;6;0;18,989
2017;5;27;7;0;18,771
2017;5;27;8;0;20,807
2017;5;27;9;0;22,432
2017;5;27;10;0;24,536
2017;5;27;11;0;26,15
2017;5;27;12;0;27,348
2017;5;27;13;0;28,013
2017;5;27;14;0;27,98
2017;5;27;15;0;27,623
2017;5;27;16;0;27,179
2017;5;27;17;0;25,487
2017;5;27;18;0;24,078
2017;5;27;19;0;23,231
2017;5;27;20;0;22,369
2017;5;27;21;0;21,586
2017;5;27;22;0;21,468
2017;5;27;23;0;20,585
2017;5;28;0;0;20,367
2017;5;28;1;0;19,815
2017;5;28;2;0;19,369
2017;5;28;3;0;19,387
2017;5;28;4;0;18,961
2017;5;28;5;0;18,763
2017;5;28;6;0;18,268
2017;5;28;7;0;18,546
2017;5;28;8;0;20,341
2017;5;28;9;0;22,13
2017;5;28;10;0;24,117
2017;5;28;11;0;25,546
2017;5;28;12;0;26,303
2017;5;28;13;0;26,018
2017;5;28;14;0;26,433
2017;5;28;15;0;26,414
2017;5;28;16;0;25,762
2017;5;28;17;0;24,761
2017;5;28;18;0;23,585
2017;5;28;19;0;21,913
2017;5;28;20;0;21,715
2017;5;28;21;0;21,519
2017;5;28;22;0;20,406
2017;5;28;23;0;20,406
2017;5;29;0;0;19,526
2017;5;29;1;0;19,215
2017;5;29;2;0;18,656
2017;5;29;3;0;18,44
2017;5;29;4;0;18,012
2017;5;29;5;0;17,67
2017;5;29;6;0;17,558
2017;5;29;7;0;17,584
2017;5;29;8;0;19,913
2017;5;29;9;0;22,007
2017;5;29;10;0;23,896
2017;5;29;11;0;25,535
2017;5;29;12;0;26,356
2017;5;29;13;0;27,126
2017;5;29;14;0;27,49
2017;5;29;15;0;27,125
2017;5;29;16;0;26,23
2017;5;29;17;0;25,557
2017;5;29;18;0;23,912
2017;5;29;19;0;22,503
2017;5;29;20;0;21,733
2017;5;29;21;0;20,979
2017;5;29;22;0;20,537
2017;5;29;23;0;20,537
2017;5;30;0;0;19,886
2017;5;30;1;0;18,588
2017;5;30;2;0;18,592
2017;5;30;3;0;17,899
2017;5;30;4;0;17,801
2017;5;30;5;0;17,439
2017;5;30;6;0;17,485
2017;5;30;7;0;17,452
2017;5;30;8;0;19,122
2017;5;30;9;0;21,222
2017;5;30;10;0;23,935
2017;5;30;11;0;25,777
2017;5;30;12;0;26,652
2017;5;30;13;0;27,193
2017;5;30;14;0;27,37
2017;5;30;15;0;27,388
2017;5;30;16;0;26,915
2017;5;30;17;0;25,341
2017;5;30;18;0;23,814
2017;5;30;19;0;22,616
2017;5;30;20;0;21,649
2017;5;30;21;0;21,397
2017;5;30;22;0;20,425
2017;5;30;23;0;19,545
2017;5;31;0;0;19,177
2017;5;31;1;0;18,69
2017;5;31;2;0;18,032
2017;5;31;3;0;18,361
2017;5;31;4;0;18,031
2017;5;31;5;0;17,75
2017;5;31;6;0;17,848
2017;5;31;7;0;17,497
2017;5;31;8;0;18,759
2017;5;31;9;0;21,433
2017;5;31;10;0;23,519
2017;5;31;11;0;24,966
2017;5;31;12;0;25,933
2017;5;31;13;0;26,816
2017;5;31;14;0;26,571
2017;5;31;15;0;26,556
2017;5;31;16;0;25,863
2017;5;31;17;0;25,008
2017;5;31;18;0;23,599
2017;5;31;19;0;22,259
2017;5;31;20;0;21,497
2017;5;31;21;0;20,496
2017;5;31;22;0;19,726
2017;5;31;23;0;19,188
2017;6;1;0;0;18,922
2017;6;1;1;0;19,221
2017;6;1;2;0;17,941
2017;6;1;3;0;17,271
2017;6;1;4;0;17,061
2017;6;1;5;0;17,402
2017;6;1;6;0;17,548
2017;6;1;7;0;17,671
2017;6;1;8;0;19,334
2017;6;1;9;0;20,9
2017;6;1;10;0;22,426
2017;6;1;11;0;24,005
2017;6;1;12;0;24,927
2017;6;1;13;0;25,391
2017;6;1;14;0;26,609
2017;6;1;15;0;26,122
2017;6;1;16;0;25,792
2017;6;1;17;0;23,718
2017;6;1;18;0;22,551
2017;6;1;19;0;21,906
2017;6;1;20;0;21,61
2017;6;1;21;0;21,392
2017;6;1;22;0;20,938
2017;6;1;23;0;20,719
2017;6;2;0;0;20,521
2017;6;2;1;0;20,049
2017;6;2;2;0;19,276
2017;6;2;3;0;18,935
2017;6;2;4;0;18,737
2017;6;2;5;0;18,408
2017;6;2;6;0;17,982
2017;6;2;7;0;18,113
2017;6;2;8;0;19,524
2017;6;2;9;0;21,829
2017;6;2;10;0;22,303
2017;6;2;11;0;23,674
2017;6;2;12;0;24,266
2017;6;2;13;0;24,448
2017;6;2;14;0;24,75
2017;6;2;15;0;24,724
2017;6;2;16;0;24,137
2017;6;2;17;0;23,23
2017;6;2;18;0;21,849
2017;6;2;19;0;20,684
2017;6;2;20;0;19,748
2017;6;2;21;0;18,865
2017;6;2;22;0;18,67
2017;6;2;23;0;18,46
2017;6;3;0;0;18,164
2017;6;3;1;0;18,054
2017;6;3;2;0;17,836
2017;6;3;3;0;17,738
2017;6;3;4;0;17,156
2017;6;3;5;0;16,702
2017;6;3;6;0;16,75
2017;6;3;7;0;16,946
2017;6;3;8;0;18,342
2017;6;3;9;0;20,277
2017;6;3;10;0;21,988
2017;6;3;11;0;23,73
2017;6;3;12;0;25,341
2017;6;3;13;0;26,552
2017;6;3;14;0;26,376
2017;6;3;15;0;26,309
2017;6;3;16;0;25,98
2017;6;3;17;0;25,112
2017;6;3;18;0;23,585
2017;6;3;19;0;22,619
2017;6;3;20;0;21,639
2017;6;3;21;0;21,247
2017;6;3;22;0;20,454
2017;6;3;23;0;20,034
2017;6;4;0;0;20,226
2017;6;4;1;0;19,685
2017;6;4;2;0;19,449
2017;6;4;3;0;18,93
2017;6;4;4;0;18,81
2017;6;4;5;0;18,681
2017;6;4;6;0;18,47
2017;6;4;7;0;18,155
2017;6;4;8;0;20,568
2017;6;4;9;0;22,423
2017;6;4;10;0;24,404
2017;6;4;11;0;26,5
2017;6;4;12;0;27,321
2017;6;4;13;0;28,634
2017;6;4;14;0;28,839
2017;6;4;15;0;29,083
2017;6;4;16;0;28,97
2017;6;4;17;0;27,165
2017;6;4;18;0;25,651
2017;6;4;19;0;24,279
2017;6;4;20;0;23,601
2017;6;4;21;0;22,734
2017;6;4;22;0;22,621
2017;6;4;23;0;22,424
2017;6;5;0;0;21,418
2017;6;5;1;0;21,436
2017;6;5;2;0;21,108
2017;6;5;3;0;20,284
2017;6;5;4;0;20,14
2017;6;5;5;0;19,891
2017;6;5;6;0;19,463
2017;6;5;7;0;19,817
2017;6;5;8;0;21,752
2017;6;5;9;0;23,064
2017;6;5;10;0;25,61
2017;6;5;11;0;27,913
2017;6;5;12;0;28,558
2017;6;5;13;0;28,884
2017;6;5;14;0;28,265
2017;6;5;15;0;28,475
2017;6;5;16;0;27,382
2017;6;5;17;0;26,599
2017;6;5;18;0;25,06
2017;6;5;19;0;24,187
2017;6;5;20;0;23,201
2017;6;5;21;0;22,658
2017;6;5;22;0;21,901
2017;6;5;23;0;21,67
2017;6;6;0;0;20,979
2017;6;6;1;0;20,771
2017;6;6;2;0;20,098
2017;6;6;3;0;19,546
2017;6;6;4;0;19,428
2017;6;6;5;0;18,877
2017;6;6;6;0;18,961
2017;6;6;7;0;18,877
2017;6;6;8;0;21,265
2017;6;6;9;0;23,475
2017;6;6;10;0;25,23
2017;6;6;11;0;27,54
2017;6;6;12;0;29,1
2017;6;6;13;0;29,264
2017;6;6;14;0;28,887
2017;6;6;15;0;28,743
2017;6;6;16;0;28,289
2017;6;6;17;0;27,289
2017;6;6;18;0;25,762
2017;6;6;19;0;24,404
2017;6;6;20;0;23,319
2017;6;6;21;0;22,895
2017;6;6;22;0;21,795
2017;6;6;23;0;21,484
2017;6;7;0;0;20,825
2017;6;7;1;0;20,155
2017;6;7;2;0;19,451
2017;6;7;3;0;19,469
2017;6;7;4;0;19,261
2017;6;7;5;0;18,694
2017;6;7;6;0;18,925
2017;6;7;7;0;18,582
2017;6;7;8;0;20,813
2017;6;7;9;0;23,47
2017;6;7;10;0;25,646
2017;6;7;11;0;27,402
2017;6;7;12;0;29,154
2017;6;7;13;0;30,048
2017;6;7;14;0;29,876
2017;6;7;15;0;29,647
2017;6;7;16;0;29,174
2017;6;7;17;0;27,31
2017;6;7;18;0;26,145
2017;6;7;19;0;24,324
2017;6;7;20;0;23,554
2017;6;7;21;0;22,543
2017;6;7;22;0;21,793
2017;6;7;23;0;21,721
2017;6;8;0;0;20,846
2017;6;8;1;0;20,367
2017;6;8;2;0;20,263
2017;6;8;3;0;20,071
2017;6;8;4;0;19,709
2017;6;8;5;0;19,168
2017;6;8;6;0;18,973
2017;6;8;7;0;18,413
2017;6;8;8;0;21,39
2017;6;8;9;0;24,135
2017;6;8;10;0;26,906
2017;6;8;11;0;29,223
2017;6;8;12;0;29,287
2017;6;8;13;0;30,65
2017;6;8;14;0;31,225
2017;6;8;15;0;30,152
2017;6;8;16;0;29,808
2017;6;8;17;0;28,234
2017;6;8;18;0;26,334
2017;6;8;19;0;25,643
2017;6;8;20;0;23,854
2017;6;8;21;0;23,076
2017;6;8;22;0;22,762
2017;6;8;23;0;21,749
2017;6;9;0;0;21,123
2017;6;9;1;0;20,241
2017;6;9;2;0;20,156
2017;6;9;3;0;20,156
2017;6;9;4;0;19,232
2017;6;9;5;0;19,323
2017;6;9;6;0;19,113
2017;6;9;7;0;18,793
2017;6;9;8;0;22,694
2017;6;9;9;0;23,02
2017;6;9;10;0;24,809
2017;6;9;11;0;26,044
2017;6;9;12;0;27,048
2017;6;9;13;0;27,487
2017;6;9;14;0;26,928
2017;6;9;15;0;26,177
2017;6;9;16;0;24,785
2017;6;9;17;0;23,606
2017;6;9;18;0;22,33
2017;6;9;19;0;21,112
2017;6;9;20;0;20,876
2017;6;9;21;0;20,1
2017;6;9;22;0;19,764
2017;6;9;23;0;19,63
2017;6;10;0;0;19,086
2017;6;10;1;0;18,654
2017;6;10;2;0;18,05
2017;6;10;3;0;16,936
2017;6;10;4;0;16,936
2017;6;10;5;0;16,279
2017;6;10;6;0;16,365
2017;6;10;7;0;16,707
2017;6;10;8;0;17,423
2017;6;10;9;0;18,164
2017;6;10;10;0;19,142
2017;6;10;11;0;20,012
2017;6;10;12;0;21,133
2017;6;10;13;0;21,656
2017;6;10;14;0;22,051
2017;6;10;15;0;22,148
2017;6;10;16;0;22,022
2017;6;10;17;0;21,467
2017;6;10;18;0;20,086
2017;6;10;19;0;18,823
2017;6;10;20;0;17,636
2017;6;10;21;0;17,308
2017;6;10;22;0;16,295
2017;6;10;23;0;16,295
2017;6;11;0;0;14,803
2017;6;11;1;0;14,395
2017;6;11;2;0;14,079
2017;6;11;3;0;13,946
2017;6;11;4;0;13,63
2017;6;11;5;0;13,539
2017;6;11;6;0;13,506
2017;6;11;7;0;13,506
2017;6;11;8;0;15,496
2017;6;11;9;0;17,536
2017;6;11;10;0;19,75
2017;6;11;11;0;21,458
2017;6;11;12;0;22,997
2017;6;11;13;0;23,786
2017;6;11;14;0;23,996
2017;6;11;15;0;24,563
2017;6;11;16;0;24,123
2017;6;11;17;0;23,384
2017;6;11;18;0;21,942
2017;6;11;19;0;21,218
2017;6;11;20;0;19,369
2017;6;11;21;0;19,341
2017;6;11;22;0;19,341
2017;6;11;23;0;19,341
2017;6;12;0;0;17,791
2017;6;12;1;0;17,253
2017;6;12;2;0;17,253
2017;6;12;3;0;16,827
2017;6;12;4;0;16,386
2017;6;12;5;0;16,058
2017;6;12;6;0;16,302
2017;6;12;7;0;16,533
2017;6;12;8;0;18,232
2017;6;12;9;0;19,987
2017;6;12;10;0;21,324
2017;6;12;11;0;23,252
2017;6;12;12;0;23,957
2017;6;12;13;0;24,017
2017;6;12;14;0;24,269
2017;6;12;15;0;23,914
2017;6;12;16;0;23,882
2017;6;12;17;0;22,875
2017;6;12;18;0;22,336
2017;6;12;19;0;21,533
2017;6;12;20;0;21,284
2017;6;12;21;0;20,725
2017;6;12;22;0;20,221
2017;6;12;23;0;19,551
2017;6;13;0;0;19,333
2017;6;13;1;0;18,956
2017;6;13;2;0;18,858
2017;6;13;3;0;18,363
2017;6;13;4;0;18,245
2017;6;13;5;0;18,363
2017;6;13;6;0;18,132
2017;6;13;7;0;18,014
2017;6;13;8;0;19,542
2017;6;13;9;0;21,462
2017;6;13;10;0;23,348
2017;6;13;11;0;24,644
2017;6;13;12;0;25,498
2017;6;13;13;0;24,921
2017;6;13;14;0;25,691
2017;6;13;15;0;25,249
2017;6;13;16;0;24,808
2017;6;13;17;0;23,732
2017;6;13;18;0;22,613
2017;6;13;19;0;22,497
2017;6;13;20;0;21,856
2017;6;13;21;0;21,33
2017;6;13;22;0;20,724
2017;6;13;23;0;20,296
2017;6;14;0;0;20,298
2017;6;14;1;0;19,872
2017;6;14;2;0;19,528
2017;6;14;3;0;19,312
2017;6;14;4;0;18,64
2017;6;14;5;0;18,494
2017;6;14;6;0;18,264
2017;6;14;7;0;18,164
2017;6;14;8;0;20,191
2017;6;14;9;0;21,535
2017;6;14;10;0;22,864
2017;6;14;11;0;24,067
2017;6;14;12;0;25,278
2017;6;14;13;0;25,804
2017;6;14;14;0;25,876
2017;6;14;15;0;25,974
2017;6;14;16;0;25,52
2017;6;14;17;0;24,308
2017;6;14;18;0;23,125
2017;6;14;19;0;21,341
2017;6;14;20;0;21,349
2017;6;14;21;0;20,238
2017;6;14;22;0;20,139
2017;6;14;23;0;19,816
2017;6;15;0;0;19,402
2017;6;15;1;0;19,416
2017;6;15;2;0;18,443
2017;6;15;3;0;18,122
2017;6;15;4;0;17,773
2017;6;15;5;0;17,791
2017;6;15;6;0;17,693
2017;6;15;7;0;17,463
2017;6;15;8;0;18,429
2017;6;15;9;0;19,502
2017;6;15;10;0;21,975
2017;6;15;11;0;22,915
2017;6;15;12;0;24,083
2017;6;15;13;0;25,394
2017;6;15;14;0;25,722
2017;6;15;15;0;25,347
2017;6;15;16;0;24,707
2017;6;15;17;0;24,016
2017;6;15;18;0;22,311
2017;6;15;19;0;21,667
2017;6;15;20;0;20,713
2017;6;15;21;0;20,141
2017;6;15;22;0;19,602
2017;6;15;23;0;19,096
2017;6;16;0;0;18,639
2017;6;16;1;0;17,982
2017;6;16;2;0;16,95
2017;6;16;3;0;16,997
2017;6;16;4;0;16,761
2017;6;16;5;0;16,391
2017;6;16;6;0;16,06
2017;6;16;7;0;15,976
2017;6;16;8;0;18,141
2017;6;16;9;0;20,188
2017;6;16;10;0;22,043
2017;6;16;11;0;23,913
2017;6;16;12;0;24,616
2017;6;16;13;0;25,731
2017;6;16;14;0;25,67
2017;6;16;15;0;25,544
2017;6;16;16;0;25,523
2017;6;16;17;0;24,445
2017;6;16;18;0;23,16
2017;6;16;19;0;21,779
2017;6;16;20;0;20,761
2017;6;16;21;0;20,013
2017;6;16;22;0;19,208
2017;6;16;23;0;18,321
2017;6;17;0;0;17,881
2017;6;17;1;0;17,991
2017;6;17;2;0;17,419
2017;6;17;3;0;16,78
2017;6;17;4;0;16,452
2017;6;17;5;0;16,585
2017;6;17;6;0;16,277
2017;6;17;7;0;16,039
2017;6;17;8;0;18,037
2017;6;17;9;0;20,47
2017;6;17;10;0;22,669
2017;6;17;11;0;24,973
2017;6;17;12;0;26,171
2017;6;17;13;0;26,876
2017;6;17;14;0;26,91
2017;6;17;15;0;27,128
2017;6;17;16;0;26,568
2017;6;17;17;0;25,112
2017;6;17;18;0;23,234
2017;6;17;19;0;22,19
2017;6;17;20;0;20,665
2017;6;17;21;0;19,908
2017;6;17;22;0;19,482
2017;6;17;23;0;18,91
2017;6;18;0;0;18,061
2017;6;18;1;0;17,717
2017;6;18;2;0;17,27
2017;6;18;3;0;16,71
2017;6;18;4;0;16,808
2017;6;18;5;0;16,138
2017;6;18;6;0;15,928
2017;6;18;7;0;15,718
2017;6;18;8;0;18,06
2017;6;18;9;0;21,086
2017;6;18;10;0;23,621
2017;6;18;11;0;24,915
2017;6;18;12;0;26,685
2017;6;18;13;0;27,26
2017;6;18;14;0;27,347
2017;6;18;15;0;27,533
2017;6;18;16;0;26,875
2017;6;18;17;0;26,267
2017;6;18;18;0;24,023
2017;6;18;19;0;22,579
2017;6;18;20;0;20,922
2017;6;18;21;0;20,238
2017;6;18;22;0;19,468
2017;6;18;23;0;19,223
2017;6;19;0;0;19,125
2017;6;19;1;0;18,552
2017;6;19;2;0;18,014
2017;6;19;3;0;17,698
2017;6;19;4;0;17,203
2017;6;19;5;0;16,907
2017;6;19;6;0;16,907
2017;6;19;7;0;16,476
2017;6;19;8;0;18,49
2017;6;19;9;0;21,575
2017;6;19;10;0;23,898
2017;6;19;11;0;25,884
2017;6;19;12;0;27,432
2017;6;19;13;0;28,335
2017;6;19;14;0;28,189
2017;6;19;15;0;28,294
2017;6;19;16;0;27,916
2017;6;19;17;0;26,288
2017;6;19;18;0;24,368
2017;6;19;19;0;22,4
2017;6;19;20;0;21,299
2017;6;19;21;0;20,711
2017;6;19;22;0;19,915
2017;6;19;23;0;19,148
2017;6;20;0;0;18,694
2017;6;20;1;0;18,248
2017;6;20;2;0;17,365
2017;6;20;3;0;16,885
2017;6;20;4;0;16,801
2017;6;20;5;0;16,228
2017;6;20;6;0;16,326
2017;6;20;7;0;16,314
2017;6;20;8;0;18,031
2017;6;20;9;0;20,118
2017;6;20;10;0;21,909
2017;6;20;11;0;23,987
2017;6;20;12;0;25,645
2017;6;20;13;0;25,934
2017;6;20;14;0;25,899
2017;6;20;15;0;25,545
2017;6;20;16;0;25,183
2017;6;20;17;0;24,287
2017;6;20;18;0;23,125
2017;6;20;19;0;21,776
2017;6;20;20;0;20,195
2017;6;20;21;0;19,292
2017;6;20;22;0;18,984
2017;6;20;23;0;17,983
2017;6;21;0;0;17,787
2017;6;21;1;0;16,787
2017;6;21;2;0;16,787
2017;6;21;3;0;16,815
2017;6;21;4;0;16,178
2017;6;21;5;0;16,605
2017;6;21;6;0;16,487
2017;6;21;7;0;16,369
2017;6;21;8;0;17,743
2017;6;21;9;0;19,467
2017;6;21;10;0;21,578
2017;6;21;11;0;22,729
2017;6;21;12;0;23,843
2017;6;21;13;0;24,358
2017;6;21;14;0;25,359
2017;6;21;15;0;24,398
2017;6;21;16;0;24,147
2017;6;21;17;0;23,279
2017;6;21;18;0;22,145
2017;6;21;19;0;21,06
2017;6;21;20;0;20,368
2017;6;21;21;0;19,621
2017;6;21;22;0;18,977
2017;6;21;23;0;18,2
2017;6;22;0;0;17,74
2017;6;22;1;0;18,398
2017;6;22;2;0;18,082
2017;6;22;3;0;17,754
2017;6;22;4;0;17,674
2017;6;22;5;0;17,199
2017;6;22;6;0;17,214
2017;6;22;7;0;17,101
2017;6;22;8;0;18,704
2017;6;22;9;0;20,587
2017;6;22;10;0;21,431
2017;6;22;11;0;23,196
2017;6;22;12;0;24,315
2017;6;22;13;0;25,074
